% Model:              SE EVEN.mph
% Version:            COMSOL 5.4.0.388
% Date:               Mar 6 2025, 10:44
% Dimension:          1
% Nodes:              186
% Expressions:        1
% Description:        Global
% X                       Height
0.9                       3.946585333370266
0.9099999999999999        3.9489430517760478
0.9199999999999999        3.951287311958656
0.9299999999999999        3.953613923727125
0.94                      3.955918357821042
0.95                      3.9581953837273662
0.96                      3.9604384313858234
0.97                      3.962638345542219
0.98                      3.964780473592939
0.99                      3.9668335527194003
1                         3.968324925776533
1.01                      3.96781573404435
1.02                      3.966878897494284
1.03                      3.9658913328234404
1.04                      3.9648803612038677
1.05                      3.9638539782061186
1.06                      3.9628163076618055
1.07                      3.9617699979499243
1.08                      3.960716930899281
1.0899999999999999        3.9596585224779166
1.1                       3.9585958806048667
0.9                       3.9667175398271364
0.9099999999999999        3.9679032967933194
0.9199999999999999        3.969103617074676
0.9299999999999999        3.9702897046614396
0.94                      3.9714070444498146
0.95                      3.972346431042559
0.96                      3.9728962713364564
0.97                      3.972766299649792
0.98                      3.971862196163551
0.99                      3.9704179654217726
1                         3.9691201340482074
1.01                      3.9695942650548752
1.02                      3.9704077590476547
1.03                      3.971170354088883
1.04                      3.9718318745971746
1.05                      3.9723533149569885
1.06                      3.9726978959053074
1.07                      3.972841843507666
1.08                      3.972786432380303
1.0899999999999999        3.972557826992777
1.1                       3.9721942821022305
0.9                       3.992297929658893
0.9099999999999999        3.990268687818408
0.9199999999999999        3.988274101120303
0.9299999999999999        3.986341161471434
0.94                      3.9845219666695377
0.95                      3.9829228247110033
0.96                      3.9817521030039784
0.97                      3.981296719092243
0.98                      3.98164799918335
0.99                      3.982572335282199
1                         3.9836170549610777
1.01                      3.983261150327424
1.02                      3.982677691712439
1.03                      3.9821543210843515
1.04                      3.9817341213209727
1.05                      3.9814548083599943
1.06                      3.9813528296873457
1.07                      3.9814519001167574
1.08                      3.9817507907201795
1.0899999999999999        3.9822234321195373
1.1                       3.9828316917488764
0.9                       4.001146902846659
0.9099999999999999        3.9992998290341975
0.9199999999999999        3.997467165031585
0.9299999999999999        3.995651603233549
0.94                      3.9938564773690732
0.95                      3.9920860979331545
0.96                      3.9903463471105822
0.97                      3.9886458234561784
0.98                      3.9869983737717107
0.99                      3.985431255463894
1                         3.984179924682271
1.01                      3.984574612333665
1.02                      3.985289156485079
1.03                      3.9860489418005103
1.04                      3.986833446048935
1.05                      3.987635694975605
1.06                      3.9884516539396606
1.07                      3.9892785170801908
1.08                      3.990114166314584
1.0899999999999999        3.9909569259653837
1.1                       3.99180542703299
