% Model:              SE EVEN.mph
% Version:            COMSOL 5.4.0.388
% Date:               Mar 6 2025, 15:46
% Dimension:          1
% Nodes:              186
% Expressions:        1
% Description:        Global
% X                       Height
0.85                      3.9428606258705274
0.86                      3.945207264472254
0.87                      3.947779075536419
0.88                      3.950275970142797
0.89                      3.9527505722435605
0.9                       3.9552055795773486
0.9099999999999999        3.9576401938260406
0.9199999999999999        3.9600528302383857
0.9299999999999999        3.9624415035035003
0.94                      3.964803733296417
0.95                      3.9671361183961467
0.96                      3.9694332988957073
0.97                      3.971685274829264
0.98                      3.9738692131693867
0.99                      3.9759171683882086
1                         3.9774151812071517
1.01                      3.9768435428214173
1.02                      3.975957287496358
1.03                      3.9749807988704235
1.04                      3.973957270764882
1.05                      3.9729063352409293
1.06                      3.971837945002151
1.07                      3.97075760843203
1.08                      3.969668601639252
1.0899999999999999        3.9685729922257096
1.1                       3.9674721517048734
1.1099999999999999        3.9663670295544566
1.12                      3.9652583082215513
1.13                      3.964146495059317
1.14                      3.963031979120217
1.15                      3.961915067495622
0.85                      3.9479675841249904
0.86                      3.94947430458537
0.87                      3.952227814962405
0.88                      3.9544882567604507
0.89                      3.956734064552684
0.9                       3.958977221172151
0.9099999999999999        3.961217148001694
0.9199999999999999        3.9634508681942653
0.9299999999999999        3.9656743376134074
0.94                      3.967882297818769
0.95                      3.970067131688655
0.96                      3.9722155747667816
0.97                      3.9742982943798864
0.98                      3.976227842253017
0.99                      3.9776410059391925
1                         3.9776020886343892
1.01                      3.977831916607151
1.02                      3.9776803317550553
1.03                      3.977103014719158
1.04                      3.9762943507516315
1.05                      3.975374012818272
1.06                      3.9743966981387078
1.07                      3.9733876647158426
1.08                      3.9723595834346335
1.0899999999999999        3.971319382722871
1.1                       3.9702711487767313
1.1099999999999999        3.9692174529216255
1.12                      3.968160006880224
1.13                      3.96710000857187
1.14                      3.9660383353517763
1.15                      3.9649756574182193
0.85                      4.011060544722436
0.86                      4.00898007175622
0.87                      4.006896366501257
0.88                      4.004826695730247
0.89                      4.002397023881988
0.9                       4.000507049215165
0.9099999999999999        3.998405482828717
0.9199999999999999        3.9962872873739674
0.9299999999999999        3.994162780885615
0.94                      3.9920368810207982
0.95                      3.9899157346231817
0.96                      3.9878109258454053
0.97                      3.9857501329152636
0.98                      3.983819207523655
0.99                      3.9823795114965237
1                         3.9823867280611718
1.01                      3.9822071134451056
1.02                      3.982381597853491
1.03                      3.982974106762035
1.04                      3.9837908468102583
1.05                      3.9847122861790565
1.06                      3.9856838089215048
1.07                      3.9866802268909782
1.08                      3.987688938960631
1.0899999999999999        3.9887030899723808
1.1                       3.989718671907588
1.1099999999999999        3.990733197143861
1.12                      3.991745043490087
1.13                      3.99275310854965
1.14                      3.993756616576236
1.15                      3.994755005127298
0.85                      4.013291865852791
0.86                      4.01120766818375
0.87                      4.009120829340795
0.88                      4.007042339300995
0.89                      4.004587203654207
0.9                       4.002760368373341
0.9099999999999999        4.000663766061574
0.9199999999999999        3.9985544468470673
0.9299999999999999        3.9964408281985238
0.94                      3.994326237500185
0.95                      3.992214016451076
0.96                      3.990109293203808
0.97                      3.988021864452869
0.98                      3.985974499830439
0.99                      3.984035583186853
1                         3.9825979373286566
1.01                      3.9831116811623253
1.02                      3.98395359028518
1.03                      3.9848796030307168
1.04                      3.985845877168427
1.05                      3.9868325980433386
1.06                      3.9878297049785507
1.07                      3.9888316074594314
1.08                      3.9898349614575226
1.0899999999999999        3.990837641750235
1.1                       3.9918382278158573
1.1099999999999999        3.9928357288858245
1.12                      3.9938294283725333
1.13                      3.9948187915194904
1.14                      3.9958034082752274
1.15                      3.9967829566672886
