% Model:              SE EVEN.mph
% Version:            COMSOL 5.4.0.388
% Date:               Mar 6 2025, 11:42
% Dimension:          1
% Nodes:              186
% Expressions:        1
% Description:        Global
% X                       Height
0.85                      3.925959841908496
0.86                      3.928209696127518
0.87                      3.93048079204401
0.88                      3.932767267386668
0.89                      3.9350636254139646
0.9                       3.937364707182865
0.9099999999999999        3.9396656572991136
0.9199999999999999        3.9419618831081835
0.9299999999999999        3.9442490063310327
0.94                      3.946522804684589
0.95                      3.948779138249482
0.96                      3.9510138484878365
0.97                      3.953222594486727
0.98                      3.955400471960115
0.99                      3.957540097379966
1                         3.95942617243505
1.01                      3.958418936254564
1.02                      3.95737674236368
1.03                      3.956330187214173
1.04                      3.955281261848475
1.05                      3.9542308817694787
1.06                      3.953179732280282
1.07                      3.952128413469984
1.08                      3.9510774838876928
1.0899999999999999        3.9500274795252936
1.1                       3.9489789245980256
1.1099999999999999        3.947932338909293
1.12                      3.9468882435167822
1.13                      3.9458471654283724
1.14                      3.9448096416824967
1.15                      3.9437762230061106
0.85                      3.9782856041792316
0.86                      3.978271050221374
0.87                      3.9781672269563333
0.88                      3.9779307783309776
0.89                      3.977504041627193
0.9                       3.9768264345858864
0.9099999999999999        3.9758594896623753
0.9199999999999999        3.9746083259960363
0.9299999999999999        3.973116357466938
0.94                      3.97144057336498
0.95                      3.9696320284626188
0.96                      3.9677294796793663
0.97                      3.9657605236866105
0.98                      3.963744838220066
0.99                      3.9616985951788743
1                         3.959841567986073
1.01                      3.960844430686067
1.02                      3.9618665846327503
1.03                      3.962877110001974
1.04                      3.9638734918386405
1.05                      3.964854070951355
1.06                      3.965817170487079
1.07                      3.9667609134774806
1.08                      3.9676831320303716
1.0899999999999999        3.9685812920471633
1.1                       3.969452419197919
1.1099999999999999        3.9702930268217047
1.12                      3.971099054976326
1.13                      3.9718658392367288
1.14                      3.972588139331135
1.15                      3.9732602692499746
0.85                      3.9954853512593305
0.86                      3.9936925702344035
0.87                      3.9920074491616493
0.88                      3.9904794645536685
0.89                      3.9891722333100086
0.9                       3.9881520261541734
0.9099999999999999        3.9874626317687647
0.9199999999999999        3.9871037859704175
0.9299999999999999        3.987036372944106
0.94                      3.987207067399383
0.95                      3.9875677854872476
0.96                      3.9880820097792866
0.97                      3.9887236303956546
0.98                      3.9894736709786787
0.99                      3.9903156234522736
1                         3.991122909571053
1.01                      3.9909150618696323
1.02                      3.9904554434195716
1.03                      3.9900075676047426
1.04                      3.9895770430929347
1.05                      3.9891658664830043
1.06                      3.988775739232042
1.07                      3.9884084875307964
1.08                      3.9880662012168715
1.0899999999999999        3.987751322669163
1.1                       3.987466725417521
1.1099999999999999        3.9872157878862984
1.12                      3.9870024548864924
1.13                      3.9868312689122645
1.14                      3.98670734141588
1.15                      3.9866362225431637
0.85                      4.010975204067703
0.86                      4.009442343767576
0.87                      4.00793191770947
0.88                      4.006445777909587
0.89                      4.004985846630662
0.9                       4.003554122805141
0.9099999999999999        4.002152690150036
0.9199999999999999        4.000783728428932
0.9299999999999999        3.999449530015853
0.94                      3.9981525252874452
0.95                      3.9968953233652003
0.96                      3.9956807826948473
0.97                      3.994512153846843
0.98                      3.9933934791408032
0.99                      3.9923317744112072
1                         3.991447935188876
1.01                      3.9916695123908803
1.02                      3.992177689065629
1.03                      3.992709017023023
1.04                      3.9932581371694416
1.05                      3.9938235092843217
1.06                      3.9944041264670465
1.07                      3.994999136087202
1.08                      3.995607751406702
1.0899999999999999        3.9962292224052067
1.1                       3.9968628238342703
1.1099999999999999        3.997507849610336
1.12                      3.9981636099765208
1.13                      3.998829430037838
1.14                      3.999504649040756
1.15                      4.000188620077664
