% Model:              SE EVEN.mph
% Version:            COMSOL 5.4.0.388
% Date:               Mar 7 2025, 13:15
% Dimension:          1
% Nodes:              186
% Expressions:        1
% Description:        Global
% X                       Height
0.85                      3.9452546738005223
0.86                      3.947958465050303
0.87                      3.950627386938793
0.88                      3.9532618364195433
0.89                      3.9558622101990717
0.9                       3.958428904188802
0.9099999999999999        3.9609623128721125
0.9199999999999999        3.96346282841667
0.9299999999999999        3.9659308392177164
0.94                      3.9683667271747574
0.95                      3.9707708619212876
0.96                      3.973143586744069
0.97                      3.9754851772244137
0.98                      3.9777956802418615
0.99                      3.9800738456353084
1                         3.9822256514308085
1.01                      3.9813288290048097
1.02                      3.98021582804686
1.03                      3.97909469796706
1.04                      3.9779698856384855
1.05                      3.97684227636001
1.06                      3.9757121641749915
1.07                      3.9745796742675554
1.08                      3.97344486848436
1.0899999999999999        3.9723077805350178
1.1                       3.9711684300928707
1.1099999999999999        3.9700268292181184
1.12                      3.968882985580083
1.13                      3.9677369042021025
1.14                      3.96658858846941
1.15                      3.965438040746769
0.85                      3.9475461496031854
0.86                      3.950242175128175
0.87                      3.952903250771305
0.88                      3.9555297267522325
0.89                      3.958121962529141
0.9                       3.9606803209736414
0.9099999999999999        3.963205163315072
0.9199999999999999        3.9656968432476165
0.9299999999999999        3.9681556980049155
0.94                      3.9705820319937852
0.95                      3.972976081972899
0.96                      3.975337931064617
0.97                      3.977667252042476
0.98                      3.9799622835174358
0.99                      3.982212660278435
1                         3.982617870218781
1.01                      3.9832148828339906
1.02                      3.982142866988372
1.03                      3.98103674765923
1.04                      3.9799220888189804
1.05                      3.9788026497808597
1.06                      3.9776796962966507
1.07                      3.9765537762774845
1.08                      3.9754251653098187
1.0899999999999999        3.9742940168857293
1.1                       3.973160423098482
1.1099999999999999        3.9720244424639195
1.12                      3.970886113940141
1.13                      3.969745464544049
1.14                      3.9686025137608243
1.15                      3.9674572762525218
0.85                      4.01507691915375
0.86                      4.012966411763707
0.87                      4.010847383233597
0.88                      4.008719819167637
0.89                      4.006583704712516
0.9                       4.0044390249819495
0.9099999999999999        4.002285765643487
0.9199999999999999        4.0001239138232965
0.9299999999999999        3.9979534596596737
0.94                      3.9957743992781496
0.95                      3.9935867412053287
0.96                      3.99139052232349
0.97                      3.9891858560806757
0.98                      3.9869731303125913
0.99                      3.984754555538979
1                         3.984089101082262
1.01                      3.983526179117591
1.02                      3.984612979086609
1.03                      3.985709375929119
1.04                      3.986800494865634
1.05                      3.987885168480937
1.06                      3.988963082460315
1.07                      3.9900341363660847
1.08                      3.9910983055856666
1.0899999999999999        3.9921555981054486
1.1                       3.9932060378223158
1.1099999999999999        3.994249657129957
1.12                      3.995286493270904
1.13                      3.9963165863949026
1.14                      3.9973399784590256
1.15                      3.9983567125718675
0.85                      4.016979523132163
0.86                      4.014877820864944
0.87                      4.012767636647582
0.88                      4.010648959583643
0.89                      4.00852178099049
0.9                       4.006386095887305
0.9099999999999999        4.004241905450162
0.9199999999999999        4.002089221251028
0.9299999999999999        3.999928073040931
0.94                      3.997758524183736
0.95                      3.995580705387517
0.96                      3.9933948985319065
0.97                      3.991201786356147
0.98                      3.989003439362639
0.99                      3.986810005508513
1                         3.9849577919926955
1.01                      3.9858113274960063
1.02                      3.986881318559269
1.03                      3.9879650084207334
1.04                      3.989047353572093
1.05                      3.99012496938173
1.06                      3.991196702961058
1.07                      3.9922620742941604
1.08                      3.9933208632808648
1.0899999999999999        3.9943729675682276
1.1                       3.9954183444881957
1.1099999999999999        3.996456984284934
1.12                      3.997488896596211
1.13                      3.9985141031323645
1.14                      3.9995326334907695
1.15                      4.000544522664816
0.85                      4.089261531797314
0.86                      4.0905859938449805
0.87                      4.0919472752978105
0.88                      4.09334124845421
0.89                      4.094763481932375
0.9                       4.096209111130058
0.9099999999999999        4.097672649936727
0.9199999999999999        4.09914770609498
0.9299999999999999        4.100626553463055
0.94                      4.102099482959351
0.95                      4.103553814918358
0.96                      4.104972410766428
0.97                      4.106331511591973
0.98                      4.107597875784435
0.99                      4.10872548656359
1                         4.109634832874267
1.01                      4.1092599184015155
1.02                      4.1088376968245255
1.03                      4.108408687318137
1.04                      4.107977168090015
1.05                      4.107544280569881
1.06                      4.107110486573672
1.07                      4.106676030673259
1.08                      4.106241071011735
1.0899999999999999        4.105805726198672
1.1                       4.1053700949805005
1.1099999999999999        4.1049342654725125
1.12                      4.104498319857703
1.13                      4.104062336936571
1.14                      4.1036263935510755
1.15                      4.1031905654261
0.85                      4.092065314701551
0.86                      4.093447441717871
0.87                      4.094872467243117
0.88                      4.096337477605246
0.89                      4.097839598833672
0.9                       4.099375985623228
0.9099999999999999        4.100943812900736
0.9199999999999999        4.102540236813998
0.9299999999999999        4.104162327542548
0.94                      4.105806930163096
0.95                      4.107470361132128
0.96                      4.109147663711891
0.97                      4.110830331206645
0.98                      4.111756979580917
0.99                      4.11090360392969
1                         4.1100712642114265
1.01                      4.110428572573633
1.02                      4.110763000893496
1.03                      4.111028551851965
1.04                      4.111218057697637
1.05                      4.111330465403467
1.06                      4.111368099384189
1.07                      4.111335131982995
1.08                      4.111235182695432
1.0899999999999999        4.111065154152399
1.1                       4.110799837234808
1.1099999999999999        4.110425785831554
1.12                      4.109999622955473
1.13                      4.109556600261395
1.14                      4.1091067379279185
1.15                      4.108653327128491
