% Model:              SE EVEN.mph
% Version:            COMSOL 5.4.0.388
% Date:               Mar 6 2025, 07:37
% Dimension:          1
% Nodes:              186
% Expressions:        1
% Description:        Global
% X                       Height
0.85                      3.939814227632055
0.86                      3.942258155667866
0.87                      3.9446998376454334
0.88                      3.947135905261572
0.89                      3.949563152106847
0.9                       3.9519784982399644
0.9099999999999999        3.9543789241995304
0.9199999999999999        3.956761365723716
0.9299999999999999        3.9591225434764667
0.94                      3.9614586716015032
0.95                      3.96376492094436
0.96                      3.966034342793786
0.97                      3.968255485312606
0.98                      3.9704064396890586
0.99                      3.9724376043600707
1                         3.974201374917427
1.01                      3.973382741468989
1.02                      3.972465643178071
1.03                      3.9714935814352357
1.04                      3.970486094575213
1.05                      3.9694545986763012
1.06                      3.968406110668509
1.07                      3.9673451413014194
1.08                      3.9662747105672573
1.0899999999999999        3.9651969158658917
1.1                       3.9641132630086946
1.1099999999999999        3.9630248664345507
1.12                      3.9619325745260174
1.13                      3.9608370504994066
1.14                      3.959738826085379
1.15                      3.958638338053478
0.85                      3.9520656730138746
0.86                      3.953787571526128
0.87                      3.955551231958575
0.88                      3.957353330670166
0.89                      3.9591896721724043
0.9                       3.9610552984801903
0.9099999999999999        3.9629444274587216
0.9199999999999999        3.9648501624239003
0.9299999999999999        3.966763769517631
0.94                      3.968672989424677
0.95                      3.9705578816971667
0.96                      3.972379404663174
0.97                      3.9740433031200415
0.98                      3.9752795495248407
0.99                      3.975470617875114
1                         3.974407399547487
1.01                      3.975066135553889
1.02                      3.97548113737847
1.03                      3.975553009734281
1.04                      3.975276400074236
1.05                      3.974737914608664
1.06                      3.97403617674227
1.07                      3.973238571882362
1.08                      3.972384196007475
1.0899999999999999        3.971495241409132
1.1                       3.970584694042995
1.1099999999999999        3.9696605092042496
1.12                      3.968727800210181
1.13                      3.9677900086920785
1.14                      3.9668495534382036
1.15                      3.965908204590564
0.85                      4.007931011395104
0.86                      4.005951551043152
0.87                      4.003888629848537
0.88                      4.001808167556369
0.89                      3.9997187897696853
0.9                       3.9976239334869463
0.9099999999999999        3.995526334101116
0.9199999999999999        3.993429307967022
0.9299999999999999        3.991337832465076
0.94                      3.989260409023543
0.95                      3.9872133209991776
0.96                      3.9852321184393946
0.97                      3.9834077706665547
0.98                      3.982007242220697
0.99                      3.9816451532832446
1                         3.982410815284195
1.01                      3.981907527449804
1.02                      3.9815822140830504
1.03                      3.9815941810181177
1.04                      3.9819496905739737
1.05                      3.982562383237129
1.06                      3.983333782597487
1.07                      3.9841966289987547
1.08                      3.9851119502268104
1.0899999999999999        3.9860576820511473
1.1                       3.9870209733004622
1.1099999999999999        3.9879940112196013
1.12                      3.9889718332385766
1.13                      3.989951156861702
1.14                      3.9909297308660254
1.15                      3.991905961066103
0.85                      4.011986635650043
0.86                      4.009997114592103
0.87                      4.0079643750724046
0.88                      4.005925888622381
0.89                      4.003885457424734
0.9                       4.001844828941763
0.9099999999999999        3.9998054916921153
0.9199999999999999        3.9977690883762467
0.9299999999999999        3.995737663859345
0.94                      3.993713976724979
0.95                      3.991702038116889
0.96                      3.9897081840823825
0.97                      3.987743454517746
0.98                      3.985829549251453
0.99                      3.9840161376506416
1                         3.9825682174893386
1.01                      3.9832273289145284
1.02                      3.9840428843146887
1.03                      3.984911288379353
1.04                      3.9858119351219274
1.05                      3.98673302898761
1.06                      3.987667297962167
1.07                      3.9886100217224167
1.08                      3.9895579965242183
1.0899999999999999        3.990508960316803
1.1                       3.991461258871576
1.1099999999999999        3.992413644091894
1.12                      3.993365147803261
1.13                      3.9943150002408636
1.14                      3.9952625758866303
1.15                      3.996207356542401
