% Model:              SE EVEN.mph
% Version:            COMSOL 5.4.0.388
% Date:               Mar 6 2025, 13:33
% Dimension:          1
% Nodes:              186
% Expressions:        1
% Description:        Global
% X                       Height
0.85                      3.896556749654726
0.86                      3.8957306058867753
0.87                      3.8948265228099235
0.88                      3.8938539873943165
0.89                      3.8928187178094107
0.9                       3.891724350924424
0.9099999999999999        3.890573340346067
0.9199999999999999        3.8893674602851713
0.9299999999999999        3.888108106888882
0.94                      3.886796498206929
0.95                      3.8854338400968405
0.96                      3.8840215389504453
0.97                      3.8825616702965
0.98                      3.881058639572461
0.99                      3.879529495110419
1                         3.8782526168606943
1.01                      3.8786693022633516
1.02                      3.8793686967563286
1.03                      3.880086750154984
1.04                      3.8807904981402888
1.05                      3.8814722987874184
1.06                      3.8821295034014356
1.07                      3.882760948464919
1.08                      3.883366024833818
1.0899999999999999        3.8839443569848595
1.1                       3.8844956705688465
1.1099999999999999        3.8850197294477598
1.12                      3.8855163018609686
1.13                      3.885985140042933
1.14                      3.886425966539609
1.15                      3.8868384640571296
0.85                      3.912244160031642
0.86                      3.9142792574371295
0.87                      3.9163697328355958
0.88                      3.918467493000655
0.89                      3.9202003699152823
0.9                       3.920879054230461
0.9099999999999999        3.921331498062518
0.9199999999999999        3.9217350862472897
0.9299999999999999        3.9221051532054667
0.94                      3.9224422123517884
0.95                      3.922743455561188
0.96                      3.923004773904568
0.97                      3.923221277015507
0.98                      3.923387420990867
0.99                      3.923496970409263
1                         3.9235428332059423
1.01                      3.9235327398999678
1.02                      3.923503148020348
1.03                      3.923452701551774
1.04                      3.9233798896937646
1.05                      3.923283017467187
1.06                      3.923160173482038
1.07                      3.9230091970443732
1.08                      3.9228276488001255
1.0899999999999999        3.9226127920979748
1.1                       3.9223615962261573
1.1099999999999999        3.9220707771472356
1.12                      3.9217368948047207
1.13                      3.9213565254886484
1.14                      3.92092651881924
1.15                      3.920444328046587
0.85                      3.9187428725770577
0.86                      3.9192264563165495
0.87                      3.9197125529640053
0.88                      3.9202303373268377
0.89                      3.921137115132024
0.9                       3.9231096735545674
0.9099999999999999        3.9253089500771354
0.9199999999999999        3.9275473282733193
0.9299999999999999        3.929799795123009
0.94                      3.932056497108793
0.95                      3.9343110824951557
0.96                      3.936558535086223
0.97                      3.9387944538418544
0.98                      3.94101442246503
0.99                      3.9432112257489913
1                         3.945146841239137
1.01                      3.9444298859659996
1.02                      3.9433671413762443
1.03                      3.942302040916536
1.04                      3.9412437978395607
1.05                      3.9401955630874648
1.06                      3.939159785839508
1.07                      3.93813895381434
1.08                      3.937135795979853
1.0899999999999999        3.936153360340857
1.1                       3.9351950363655406
1.1099999999999999        3.934264527894942
1.12                      3.9333657644924176
1.13                      3.932502735414302
1.14                      3.9316792377722423
1.15                      3.9308985507072975
0.85                      3.9779297236610285
0.86                      3.9758611815267266
0.87                      3.9737679419083896
0.88                      3.9716528560297943
0.89                      3.9695184437620408
0.9                       3.967366994340214
0.9099999999999999        3.96520065300687
0.9199999999999999        3.9630214996817648
0.9299999999999999        3.960831625726483
0.94                      3.9586332158728927
0.95                      3.956428645613771
0.96                      3.954220614038681
0.97                      3.9520123673296865
0.98                      3.949808250967282
0.99                      3.947616602728969
1                         3.9456780146622425
1.01                      3.946394007213681
1.02                      3.9474560527271003
1.03                      3.948521723701131
1.04                      3.949583024646394
1.05                      3.9506382672460645
1.06                      3.9516867457032516
1.07                      3.9527280329888286
1.08                      3.953761811124351
1.0899999999999999        3.9547878156366476
1.1                       3.955805813460315
1.1099999999999999        3.956815592814496
1.12                      3.9578169580200147
1.13                      3.958809726585871
1.14                      3.959793727431481
1.15                      3.960768799719116
0.85                      4.012965043988425
0.86                      4.012796572594814
0.87                      4.012639264514682
0.88                      4.012494969835355
0.89                      4.012366087278129
0.9                       4.012255451722799
0.9099999999999999        4.012166236660591
0.9199999999999999        4.012101866729635
0.9299999999999999        4.012065935990302
0.94                      4.012062127322696
0.95                      4.012094126046735
0.96                      4.012165511551034
0.97                      4.01227956915794
0.98                      4.012438710551303
0.99                      4.012640149738037
1                         4.012728437463998
1.01                      4.012668397829868
1.02                      4.012558444684046
1.03                      4.012444294744021
1.04                      4.012334060213249
1.05                      4.012229720692662
1.06                      4.0121319008232526
1.07                      4.012040799204281
1.08                      4.011956445274785
1.0899999999999999        4.011878789190847
1.1                       4.011807738871412
1.1099999999999999        4.011743177249205
1.12                      4.011684971116425
1.13                      4.01163297603981
1.14                      4.0115870392893145
1.15                      4.011547001696642
0.85                      4.020878932710926
0.86                      4.020097921137945
0.87                      4.019350731686868
0.88                      4.01863769914223
0.89                      4.017959094579299
0.9                       4.017315127026295
0.9099999999999999        4.0167059441862465
0.9199999999999999        4.016131632258476
0.9299999999999999        4.0155922155031325
0.94                      4.015087657455433
0.95                      4.014617868881985
0.96                      4.014182737737363
0.97                      4.013782238756087
0.98                      4.013416934993359
0.99                      4.013092225697216
1                         4.012965739545596
1.01                      4.0130402216810745
1.02                      4.013186389990237
1.03                      4.013358649237496
1.04                      4.013548970991527
1.05                      4.013755420602913
1.06                      4.013977378660872
1.07                      4.014214611414077
1.08                      4.014467013475434
1.0899999999999999        4.014734517783925
1.1                       4.0150170586516145
1.1099999999999999        4.015314554856601
1.12                      4.015626901385602
1.13                      4.015953965343225
1.14                      4.016295584068791
1.15                      4.016651564529287
