% Model:              ABStack.mph
% Version:            COMSOL 5.4.0.388
% Date:               Mar 12 2025, 14:25
% Dimension:          1
% Nodes:              427
% Expressions:        1
% Description:        Global
% X                       Height
0                         0
0.05                      1.7753278088413426E-7
0.1                       2.2023483091590993E-6
0.15000000000000002       0.8925039145336255
0.2                       1.1830462085207472
0.25                      1.4673652470218073
0.30000000000000004       1.7436025735646363
0.35000000000000003       2.0097385794448903
0.4                       2.2636159312908766
0.45                      2.5030083818361843
0.5                       2.725745214174421
0.55                      2.9298887853791884
0.6000000000000001        3.1139404878069383
0.65                      6.727648196819565E-6
0.7000000000000001        3.4776530718453616E-6
0.75                      5.4261814935192624E-9
0.8                       5.6527808717525934E-9
0.8500000000000001        3.4591150920274195E-8
0.9                       4.480978951861525E-6
0.9500000000000001        3.076935834054625E-6
1                         4.856892831578116E-6
1.05                      3.5537574055173408E-6
1.1                       1.121772699553286E-6
1.1500000000000001        2.5432521651907993E-7
1.2000000000000002        2.6792878534365305E-6
1.25                      2.671687327507978E-7
1.3                       3.6707333304308457E-6
1.35                      4.1863787605875405E-6
1.4000000000000001        5.958649182448867E-6
1.4500000000000002        5.268514252938352E-6
1.5                       4.534912227103777E-6
1.55                      5.248898675792853E-6
1.6                       6.803086632769843E-6
1.6500000000000001        5.893008481408557E-6
1.7000000000000002        4.618444767354799E-6
1.75                      4.143007930298515E-6
1.8                       3.877187009654829E-6
1.85                      3.6478123586156877E-6
1.9000000000000001        5.575715955429067E-6
1.9500000000000002        5.171531742271956E-6
2                         1.9275956034360226E-7
2.0500000000000003        4.3305258383539146E-7
2.1                       2.975377035479788E-7
2.15                      1.4932111568953438E-7
2.2                       2.8540869016876893E-6
2.25                      2.398407592757945E-6
2.3000000000000003        3.132195681082898
2.35                      2.9776526686961935
2.4000000000000004        2.807195901600823
2.45                      2.6219449093925045
2.5                       2.4231981159843072
2.5500000000000003        2.2123818738368866
2.6                       1.9909796480708921
2.6500000000000004        1.7604667055974745
2.7                       1.5222621399196057
2.75                      1.2777008372992353
2.8000000000000003        1.0280229295079943
2.85                      0.7743764090786661
2.9000000000000004        1.6602311904657065E-5
2.95                      5.069451561822316E-7
3                         0
0                         1.7116084151790403E-6
0.05                      0.29944520193091156
0.1                       0.5974437184277792
0.15000000000000002       1.1513085593709862
0.2                       1.5350714096163798
0.25                      1.9188297903985048
0.30000000000000004       2.302584080970874
0.35000000000000003       2.6863355918849514
0.4                       3.070086601658347
0.45                      3.4538404487996517
0.5                       3.643161386823995
0.55                      3.6942817131921792
0.6000000000000001        3.744156284468245
0.65                      3.2770271166570373
0.7000000000000001        3.4190112095909972
0.75                      3.072189250754308E-6
0.8                       3.045926346155749E-6
0.8500000000000001        2.8704579199510992E-6
0.9                       8.126971489723675E-6
0.9500000000000001        6.372430870718586E-6
1                         5.483559452681378E-6
1.05                      5.1264875841226155E-6
1.1                       6.487627684568019E-6
1.1500000000000001        6.87862770103328E-6
1.2000000000000002        7.56500437570584E-6
1.25                      4.854636716200281E-6
1.3                       4.1758544133287934E-6
1.35                      5.649942515937518E-6
1.4000000000000001        6.589147397835175E-6
1.4500000000000002        6.289261909278247E-6
1.5                       5.350523444605509E-6
1.55                      6.443485518842434E-6
1.6                       7.83589194510154E-6
1.6500000000000001        5.925046299535351E-6
1.7000000000000002        4.904708721491572E-6
1.75                      4.3080503171978326E-6
1.8                       3.8824401067305675E-6
1.85                      5.682998545436778E-6
1.9000000000000001        6.032738263762492E-6
1.9500000000000002        5.351945647047565E-6
2                         1.5990468909508754E-5
2.0500000000000003        3.7895045414216303E-6
2.1                       3.942608623293127E-6
2.15                      4.039023293385993E-6
2.2                       3.38975185362706
2.25                      3.269872195834617
2.3000000000000003        3.74642264849641
2.35                      3.705072366481537
2.4000000000000004        3.6620471349157464
2.45                      3.6181429398718183
2.5                       3.323445976884529
2.5500000000000003        2.991110944207037
2.6                       2.6587759417099903
2.6500000000000004        2.3264393772832195
2.7                       1.9941005659550104
2.75                      1.6617575779884626
2.8000000000000003        1.329411379734736
2.85                      0.9970618546180113
2.9000000000000004        0.5178285372599398
2.95                      0.25938317589588045
3                         1.7487827806616027E-6
0                         3.3027374257902795
0.05                      0.3837716445863258
0.1                       0.767541655360186
0.15000000000000002       1.1513086301254962
0.2                       1.53507158676425
0.25                      1.9188301950720574
0.30000000000000004       2.3025849370707827
0.35000000000000003       2.6863372330508177
0.4                       3.0700895869372316
0.45                      3.4538455916833755
0.55                      4.169979217050592
0.6000000000000001        4.147560736044874
0.65                      3.7919756431510585
0.7000000000000001        3.837088567039947
0.75                      3.540487935749948
0.8                       3.642671641962893
0.8500000000000001        3.7272133592029766
0.9                       1.721478585392852E-5
0.9500000000000001        2.4612373871133834E-5
1                         2.7158969141121067E-5
1.05                      6.56876629755692E-5
1.1                       6.620541891809702E-5
1.1500000000000001        1.4036718744415415E-5
1.2000000000000002        8.147951242904373E-5
1.25                      6.073105424284154E-5
1.3                       1.6341082987236582E-4
1.35                      1.576631711177483E-4
1.4000000000000001        1.3062168621952674E-4
1.4500000000000002        1.50444381802867E-4
1.5                       2.535403663902098E-4
1.55                      2.5151575183975566E-4
1.6                       1.674069847146846E-4
1.6500000000000001        2.6970054628788217E-4
1.7000000000000002        3.050461427158106E-4
1.75                      3.5899280623552006E-4
1.8                       3.000521890744022E-4
1.85                      2.706396926003666E-4
1.9000000000000001        2.3381947297467404E-4
1.9500000000000002        2.642893094815659E-4
2                         3.0860850397923927E-5
2.0500000000000003        3.622413807045454
2.1                       3.5697272255224197
