% Model:              ABStack.mph
% Version:            COMSOL 5.4.0.388
% Date:               Mar 11 2025, 21:52
% Dimension:          1
% Nodes:              110
% Expressions:        1
% Description:        Global
% X                       Height
0.8                       3.667076142210856
0.8400000000000001        3.7389326760684
0.88                      3.800298538166714
0.92                      3.851403801343842
0.9600000000000001        3.8903632508708683
1                         3.9068952460840363
1.04                      3.9034342634215915
1.08                      3.8950390804096626
1.12                      3.884264664658571
1.1600000000000001        3.872390062175277
1.2000000000000002        3.860019269790706
0.8                       3.9087552004092148
0.8400000000000001        3.932808670320524
0.88                      3.9529651349663757
0.92                      3.9680296423463775
0.9600000000000001        3.9748601056255035
1                         3.971194598649715
1.04                      3.9679059936494125
1.08                      3.9614127658216334
1.12                      3.9536372153096853
1.1600000000000001        3.9451108783084465
1.2000000000000002        3.9361523798733886
0.8                       4.071192717993395
0.8400000000000001        4.0472128288765195
0.88                      4.022791871797861
0.92                      3.99890028646348
0.9600000000000001        3.979328712400912
1                         3.9750010483178593
1.04                      3.9799645452773706
1.08                      3.9899356291379178
1.12                      4.001144733688221
1.1600000000000001        4.0123483264561886
1.2000000000000002        4.02305785866317
0.8                       4.113895131380333
0.8400000000000001        4.095609331475405
0.88                      4.077802829619557
0.92                      4.061794649915254
0.9600000000000001        4.0502484833292804
1                         4.046278648373725
1.04                      4.046973894296962
1.08                      4.048851532305723
1.12                      4.0513996637140925
1.1600000000000001        4.054247383656297
1.2000000000000002        4.057156569685703
