% Model:              ABStack.mph
% Version:            COMSOL 5.4.0.388
% Date:               Mar 12 2025, 15:12
% Dimension:          1
% Nodes:              427
% Expressions:        1
% Description:        Global
% X                       Height
2.2                       3.8026977322629962
2.25                      3.7744386582892773
2.3000000000000003        4.158273814795954
2.35                      4.178672137298561
2.5                       3.3234544392762193
2.5500000000000003        2.991119662546964
2.6                       2.658784365877306
2.6500000000000004        2.3264471288232387
2.7                       1.9941069668558218
2.75                      1.6617633629538207
2.8000000000000003        1.3294160654512897
2.85                      0.9970654372825167
2.9000000000000004        0.6647119894483051
2.95                      0.33235652116829556
3                         3.302627183071479
0                         3.3029847067914275
0.05                      3.3071646907607324
0.1                       3.3203128110572044
0.15000000000000002       3.341733721901627
0.2                       3.3707233807785895
0.25                      3.4063542389849824
0.30000000000000004       3.447527224900223
0.35000000000000003       3.4930284236015674
0.4                       3.541586398626086
0.45                      3.5919263182642407
0.55                      4.208868070601088
0.6000000000000001        4.1913315938881315
